Field1,day,is_member,start_stat,index,Code,name,latitude,longitude,trip_per_d,cluster,FID1,FID_1,Field1_1,day_1,is_membe_1,start_st_1,index_1,Code_1,name_1,latitude_x,longitude_,year_x,trip_c,emplacemen,pk,FID_,latitude_y,longitude1,year_y,X_x,Y_x,cluster_1,X_y,Y_y,X_mean,Y_mean,FID_2,DAUID,CDNAME,DAU,OID_,DAU_1,pop_2016,popden,age_0_14,age_15_30,age_30_45,age_p_45,lang_e,lang_f,lang_ef,inc_em,inc_aft,inc_low_,edu_unideg,to_work_ca,to_work_pt,to_work_wa,to_work_bi
404,192,2906,4143,6715,6715,Natatorium (LaSalle / Rolland),45.44454701000,-73.57509077000,21.57812500000,484,0,409,817,202,0.00000000000,0.00000000000,187,0.00000000000,Natatorium (LaSalle / Rolland),45.44454700000,-73.57509100000,2022,5897,5897.00000000000,187.00000000000,684,45.44454700000,-73.57509100000,2022,298926,5033850,484,298926.00000000000,5033850.00000000000,298926.00000000000,5033850.00000000000,965,24661200,Montr?Ñal,24661200,1101,24661200,566,7638.30000000000,0.15901060100,0.14134275600,0.28268551200,0.41696113100,0.15315315300,0.21621621600,0.62162162200,52949,46720,0.16200000000,0.26446281000,0.41666666700,0.47916666700,0.04166666700,0.00000000000
405,196,1367,1656,6716,6716,Francis / Fleury,45.56387237000,-73.65556777000,8.44897959200,178,0,410,819,202,0.00000000000,0.00000000000,232,0.00000000000,Francis / Fleury,45.56387200000,-73.65556800000,2022,3777,3777.00000000000,232.00000000000,722,45.56387200000,-73.65556800000,2022,292656,5047120,178,292656.00000000000,5047120.00000000000,292656.00000000000,5047120.00000000000,2997,24662652,Montr?Ñal,24662652,2448,24662652,625,6103.50000000000,0.15200000000,0.12800000000,0.28800000000,0.43200000000,0.00800000000,0.35200000000,0.64800000000,63744,52096,0.12800000000,0.37647058800,0.60606060600,0.27272727300,0.09090909100,0.00000000000
406,197,1512,1884,6717,6717,de Kent / Victoria,45.49456403000,-73.63870203000,9.56345177700,296,0,411,821,153,0.00000000000,0.00000000000,1069,0.00000000000,M?Ñtro Plamondon (de Kent / Victoria),45.49456400000,-73.63870200000,2022,5162,5162.00000000000,1069.00000000000,1275,45.49456400000,-73.63870200000,2022,293959,5039410,296,293959.00000000000,5039410.00000000000,293959.00000000000,5039410.00000000000,1473,24660618,Montr?Ñal,24660618,582,24660618,625,10665.50000000000,0.24800000000,0.19200000000,0.32000000000,0.24000000000,0.61600000000,0.02400000000,0.33600000000,52864,49920,0.21600000000,0.17857142900,0.40384615400,0.57692307700,0.00000000000,0.00000000000
407,195,3554,4262,6718,6718,Grand Boulevard / Sherbrooke,45.46656900000,-73.62329500000,21.85641026000,126,0,412,823,202,0.00000000000,0.00000000000,344,0.00000000000,Grand Boulevard / Sherbrooke,45.46656900000,-73.62329500000,2022,6772,6772.00000000000,344.00000000000,818,45.46656900000,-73.62329500000,2022,295159,5036300,126,295159.00000000000,5036300.00000000000,295159.00000000000,5036300.00000000000,265,24660736,Montr?Ñal,24660736,683,24660736,845,22776.30000000000,0.15976331400,0.21893491100,0.36094674600,0.26035503000,0.28994082800,0.08284023700,0.59763313600,31296,29875,0.37900000000,0.35000000000,0.32222222200,0.52222222200,0.05555555600,0.07777777800
408,199,2947,3715,6719,6719,Park Row O / Sherbrooke,45.46072936000,-73.63407254000,18.66834171000,578,0,413,825,202,0.00000000000,0.00000000000,342,0.00000000000,Park Row O / Sherbrooke,45.46072900000,-73.63407300000,2022,4988,4988.00000000000,342.00000000000,816,45.46072900000,-73.63407300000,2022,294315,5035650,578,294315.00000000000,5035650.00000000000,294315.00000000000,5035650.00000000000,630,24660869,Montr?Ñal,24660869,800,24660869,309,13319.00000000000,0.14563106800,0.14563106800,0.33980582500,0.36893203900,0.27419354800,0.11290322600,0.61290322600,40064,37952,0.25800000000,0.32500000000,0.42857142900,0.50000000000,0.07142857100,0.07142857100
409,199,4347,4837,6720,6720,Ontario / Viau,45.55948180000,-73.53549600000,24.30653266000,104,0,414,827,202,0.00000000000,0.00000000000,144,0.00000000000,Ontario / Viau,45.55948200000,-73.53549600000,2022,7786,7786.00000000000,144.00000000000,647,45.55948200000,-73.53549600000,2022,302029,5046620,104,302029.00000000000,5046620.00000000000,302029.00000000000,5046620.00000000000,95,24663322,Montr?Ñal,24663322,3081,24663322,926,5794.70000000000,0.14038876900,0.18358531300,0.43736501100,0.23866090700,0.02162162200,0.38378378400,0.60000000000,60160,49664,0.21200000000,0.31877729300,0.55769230800,0.35576923100,0.04807692300,0.04807692300
410,190,2417,2958,6721,6721,M?Ñtro Cadillac (de Cadillac / Sherbrooke),45.57696323000,-73.54683638000,15.56842105000,112,0,415,829,89,0.00000000000,0.00000000000,164,0.00000000000,M?Ñtro Cadillac (de Cadillac / Sherbrooke),45.57696300000,-73.54683600000,2022,2651,2651.00000000000,164.00000000000,663,45.57696300000,-73.54683600000,2022,301145,5048560,112,301149.66666700000,5048558.33333000000,301149.66666700000,5048558.33333000000,2678,24662104,Montr?Ñal,24662104,1935,24662104,592,8165.50000000000,0.09290540500,0.14358108100,0.21959459500,0.54391891900,0.02521008400,0.43697479000,0.53781512600,56448,47936,0.12800000000,0.31914893600,0.40540540500,0.51351351400,0.05405405400,0.05405405400
411,199,1804,2195,6722,6722,du Quesne / Pierre-de-Coubertin,45.57498440000,-73.53884876000,11.03015075000,146,0,420,835,202,0.00000000000,0.00000000000,936,0.00000000000,Du Quesne / Pierre-de-Coubertin,45.57505360000,-73.53893220000,2022,4578,4578.00000000000,936.00000000000,1198,45.57505360000,-73.53893220000,2022,301761,5048350,146,301764.50000000000,5048345.00000000000,301764.50000000000,5048345.00000000000,87,24663241,Montr?Ñal,24663241,3013,24663241,1010,9132.00000000000,0.07920792100,0.12376237600,0.23267326700,0.56435643600,0.02923976600,0.56140350900,0.40350877200,28480,26816,0.40400000000,0.24757281600,0.44444444400,0.50000000000,0.07407407400,0.00000000000
412,199,2884,3407,6723,6723,26e avenue / Beaubien,45.56494400000,-73.57763900000,17.12060302000,207,0,421,837,202,0.00000000000,0.00000000000,631,0.00000000000,26e avenue / Beaubien,45.56494400000,-73.57763900000,2022,5903,5903.00000000000,631.00000000000,1055,45.56494400000,-73.57763900000,2022,298739,5047230,207,298739.00000000000,5047230.00000000000,298739.00000000000,5047230.00000000000,383,24662081,Montr?Ñal,24662081,1912,24662081,774,10320.00000000000,0.16149870800,0.18733850100,0.34883720900,0.30232558100,0.01298701300,0.43506493500,0.53896103900,40320,36352,0.30300000000,0.28176795600,0.42857142900,0.51948051900,0.03896103900,0.00000000000
413,198,6684,10544,6724,6724,L?Ña-Roback / Sir-Georges-Etienne-Cartier,45.47166863000,-73.58264387000,53.25252525000,280,0,422,839,202,0.00000000000,0.00000000000,447,0.00000000000,L?Ña-Roback / Sir-Georges-Etienne-Cartier,45.47166900000,-73.58264400000,2022,21752,21752.00000000000,447.00000000000,906,45.47166900000,-73.58264400000,2022,298338,5036860,280,298338.00000000000,5036860.00000000000,298338.00000000000,5036860.00000000000,854,24661054,Montr?Ñal,24661054,982,24661054,747,4683.40000000000,0.16733601100,0.16733601100,0.37483266400,0.29049531500,0.07333333300,0.22000000000,0.70666666700,64512,55040,0.18000000000,0.38235294100,0.46753246800,0.41558441600,0.07792207800,0.00000000000
414,199,4636,5424,6725,6725,M?Ñtro Monk (Allard / Beaulieu),45.45085122000,-73.59402720000,27.25628141000,284,0,423,841,202,0.00000000000,0.00000000000,190,0.00000000000,M?Ñtro Monk (Allard / Beaulieu),45.45085100000,-73.59402700000,2022,7924,7924.00000000000,190.00000000000,687,45.45085100000,-73.59402700000,2022,297445,5034550,284,297445.00000000000,5034550.00000000000,297445.00000000000,5034550.00000000000,158,24661004,Montr?Ñal,24661004,932,24661004,554,10054.40000000000,0.14440433200,0.20758122700,0.27978339400,0.36823104700,0.12612612600,0.28828828800,0.55855855900,45568,40704,0.23600000000,0.25190839700,0.39583333300,0.58333333300,0.04166666700,0.00000000000
415,194,1488,1817,6726,6726,Hamel / Sauv?Ñ,45.56076193000,-73.65056142000,9.36597938100,287,0,424,843,202,0.00000000000,0.00000000000,231,0.00000000000,Hamel / Sauv?Ñ,45.56076200000,-73.65056100000,2022,2471,2471.00000000000,231.00000000000,721,45.56076200000,-73.65056100000,2022,293046,5046770,287,293046.00000000000,5046770.00000000000,293046.00000000000,5046770.00000000000,2135,24662586,Montr?Ñal,24662586,2384,24662586,662,4531.10000000000,0.15861027200,0.15861027200,0.26435045300,0.41842900300,0.03030303000,0.34848484800,0.60606060600,70229,59968,0.11400000000,0.29113924100,0.43478260900,0.46376811600,0.05797101400,0.05797101400
417,198,2332,2762,6728,6728,d'Outremont / Ogilvy,45.52687028000,-73.62672329000,13.94949495000,613,0,425,846,200,0.00000000000,0.00000000000,663,0.00000000000,d'Outremont / Ogilvy,45.52687000000,-73.62672300000,2022,6156,6156.00000000000,663.00000000000,1080,45.52687000000,-73.62672300000,2022,294901,5043000,613,294901.00000000000,5043000.00000000000,294901.00000000000,5043000.00000000000,2603,24661535,Montr?Ñal,24661535,1407,24661535,511,23657.40000000000,0.23483365900,0.18590998000,0.30332681000,0.27592955000,0.31067961200,0.15533980600,0.44660194200,38560,38080,0.35300000000,0.24752475200,0.40540540500,0.45945945900,0.05405405400,0.05405405400
418,199,18121,22029,6729,6729,St-Andr?Ñ / Ste-Catherine,45.51642655000,-73.55811238000,110.69849250000,599,0,426,848,202,0.00000000000,0.00000000000,273,0.00000000000,St-Andr?Ñ / Ste-Catherine,45.51642700000,-73.55811200000,2022,31131,31131.00000000000,273.00000000000,759,45.51642700000,-73.55811200000,2022,300260,5041840,599,300260.00000000000,5041840.00000000000,300260.00000000000,5041840.00000000000,1562,24661859,Montr?Ñal,24661859,1715,24661859,650,8760.10000000000,0.03846153800,0.32307692300,0.23846153800,0.40000000000,0.07692307700,0.28461538500,0.62307692300,20928,20800,0.51600000000,0.33112582800,0.12195122000,0.58536585400,0.19512195100,0.04878048800
419,195,1952,2447,6730,6730,35e avenue / Beaubien,45.57008100000,-73.57304700000,12.54871795000,387,0,427,850,201,0.00000000000,0.00000000000,604,0.00000000000,35e avenue / Beaubien,45.57008100000,-73.57304700000,2022,5146,5146.00000000000,604.00000000000,1034,45.57008100000,-73.57304700000,2022,299098,5047800,387,299098.00000000000,5047800.00000000000,299098.00000000000,5047800.00000000000,397,24662085,Montr?Ñal,24662085,1916,24662085,658,9063.40000000000,0.15957446800,0.15957446800,0.31914893600,0.36170212800,0.02272727300,0.40151515200,0.56818181800,53376,47040,0.16800000000,0.25157232700,0.51666666700,0.40000000000,0.08333333300,0.00000000000
420,196,2323,3006,6731,6731,28e avenue / Rosemont,45.56435300000,-73.57124400000,15.33673469000,67,0,428,852,201,0.00000000000,0.00000000000,1087,0.00000000000,27e avenue / Rosemont,45.56367870000,-73.57160450000,2022,5699,5699.00000000000,1087.00000000000,1286,45.56367870000,-73.57160450000,2022,299210,5047090,67,299224.50000000000,5047125.00000000000,299224.50000000000,5047125.00000000000,383,24662081,Montr?Ñal,24662081,1912,24662081,774,10320.00000000000,0.16149870800,0.18733850100,0.34883720900,0.30232558100,0.01298701300,0.43506493500,0.53896103900,40320,36352,0.30300000000,0.28176795600,0.42857142900,0.51948051900,0.03896103900,0.00000000000
421,199,4686,5592,6732,6732,Fortune / Wellington,45.47792300000,-73.55903800000,28.10050251000,505,0,429,854,202,0.00000000000,0.00000000000,452,0.00000000000,Fortune / Wellington,45.47792300000,-73.55903800000,2022,8706,8706.00000000000,452.00000000000,911,45.47792300000,-73.55903800000,2022,300184,5037560,505,300184.00000000000,5037560.00000000000,300184.00000000000,5037560.00000000000,338,24661247,Montr?Ñal,24661247,1144,24661247,420,12923.10000000000,0.14285714300,0.21428571400,0.33333333300,0.30952381000,0.16666666700,0.16666666700,0.66666666700,41216,38016,0.29800000000,0.31632653100,0.53658536600,0.29268292700,0.09756097600,0.07317073200
422,199,4670,5448,6733,6733,Villeray / de Normanville,45.54717204000,-73.61852109000,27.37688442000,225,0,430,856,202,0.00000000000,0.00000000000,664,0.00000000000,de Normanville / Villeray,45.54717000000,-73.61804100000,2022,8773,8773.00000000000,664.00000000000,1081,45.54717000000,-73.61804100000,2022,295583,5045260,225,295564.00000000000,5045260.00000000000,295564.00000000000,5045260.00000000000,1281,24660432,Montr?Ñal,24660432,422,24660432,620,10350.60000000000,0.12096774200,0.22580645200,0.31451612900,0.33870967700,0.00806451600,0.32258064500,0.66129032300,45760,38944,0.21000000000,0.30263157900,0.32352941200,0.47058823500,0.14705882400,0.05882352900
423,197,7101,7979,6734,6734,Lajeunesse / Villeray,45.54211889000,-73.62254710000,40.50253807000,260,0,431,858,202,0.00000000000,0.00000000000,665,0.00000000000,Lajeunesse / Villeray,45.54211900000,-73.62254700000,2022,12976,12976.00000000000,665.00000000000,1082,45.54211900000,-73.62254700000,2022,295230,5044700,260,295230.00000000000,5044700.00000000000,295230.00000000000,5044700.00000000000,1354,24660450,Montr?Ñal,24660450,440,24660450,552,15549.30000000000,0.14492753600,0.25362318800,0.36231884100,0.23913043500,0.00909090900,0.24545454500,0.74545454500,61856,51264,0.11800000000,0.40789473700,0.36206896600,0.46551724100,0.00000000000,0.18965517200
424,178,1342,1665,6735,6735,Villeray / St-Michel,45.56105928000,-73.60396743000,9.35393258400,173,0,432,860,105,0.00000000000,0.00000000000,666,0.00000000000,Villeray / St-Michel,45.56105900000,-73.60396700000,2022,1945,1945.00000000000,666.00000000000,1083,45.56105900000,-73.60396700000,2022,296684,5046800,173,296684.00000000000,5046800.00000000000,296684.00000000000,5046800.00000000000,526,24660359,Montr?Ñal,24660359,349,24660359,626,5068.80000000000,0.12779552700,0.15175718800,0.24760383400,0.47284345000,0.05376344100,0.41935483900,0.44086021500,36480,34859,0.33700000000,0.22580645200,0.40000000000,0.54285714300,0.00000000000,0.00000000000
425,193,2243,2854,6736,6736,M?Ñtro Henri-Bourassa (Henri-Bourassa / Millen),45.55675103000,-73.66716161000,14.78756477000,353,0,433,862,200,0.00000000000,0.00000000000,229,0.00000000000,M?Ñtro Henri-Bourassa (Henri-Bourassa / Millen),45.55675100000,-73.66716200000,2022,6481,6481.00000000000,229.00000000000,719,45.55675100000,-73.66716200000,2022,291749,5046330,353,291749.00000000000,5046330.00000000000,291749.00000000000,5046330.00000000000,670,24662529,Montr?Ñal,24662529,2327,24662529,732,3087.30000000000,0.12978142100,0.14344262300,0.35519125700,0.37158469900,0.04109589000,0.41780821900,0.51369863000,28480,27200,0.39000000000,0.31491712700,0.33333333300,0.59649122800,0.03508771900,0.03508771900
426,199,2866,3483,6737,6737,Jacques-Casault / Christophe-Colomb,45.55212300000,-73.63010300000,17.50251256000,541,0,434,864,201,0.00000000000,0.00000000000,226,0.00000000000,Jacques-Casault / Christophe-Colomb,45.55212300000,-73.63010300000,2022,6428,6428.00000000000,226.00000000000,717,45.55212300000,-73.63010300000,2022,294642,5045810,541,294642.00000000000,5045810.00000000000,294642.00000000000,5045810.00000000000,1576,24662601,Montr?Ñal,24662601,2397,24662601,594,2907.50000000000,0.15151515200,0.16835016800,0.35353535400,0.32659932700,0.02521008400,0.32773109200,0.62184873900,62848,51008,0.15300000000,0.37278106500,0.56923076900,0.36923076900,0.06153846200,0.00000000000
427,195,10585,11940,6738,6738,Union / Ren?Ñ-L?Ñvesque,45.50235036000,-73.56658280000,61.23076923000,327,0,435,866,202,0.00000000000,0.00000000000,396,0.00000000000,Union / Ren?Ñ-L?Ñvesque,45.50235000000,-73.56658300000,2022,9457,9457.00000000000,396.00000000000,863,45.50235000000,-73.56658300000,2022,299597,5040270,327,299597.00000000000,5040270.00000000000,299597.00000000000,5040270.00000000000,363,24661283,Montr?Ñal,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
428,197,1156,1295,6739,6739,Pierre-de-Coubertin / Langelier,45.58031455000,-73.53531361000,6.57360406100,206,0,436,868,201,0.00000000000,0.00000000000,165,0.00000000000,Pierre-de-Coubertin / Langelier,45.58031500000,-73.53531400000,2022,2565,2565.00000000000,165.00000000000,665,45.58031500000,-73.53531400000,2022,302044,5048940,206,302044.00000000000,5048935.00000000000,302044.00000000000,5048935.00000000000,968,24660108,Montr?Ñal,24660108,104,24660108,738,12724.10000000000,0.08130081300,0.12195122000,0.25745257500,0.53929539300,0.02027027000,0.52027027000,0.43918918900,36736,34125,0.26400000000,0.10638297900,0.41176470600,0.43137254900,0.11764705900,0.05882352900
429,198,2323,2927,6741,6741,Canning / Notre-Dame,45.48631864000,-73.57023329000,14.78282828000,665,0,437,870,202,0.00000000000,0.00000000000,356,0.00000000000,Canning / Notre-Dame,45.48631900000,-73.57023300000,2022,6590,6590.00000000000,356.00000000000,828,45.48631900000,-73.57023300000,2022,299310,5038490,665,299310.00000000000,5038490.00000000000,299310.00000000000,5038490.00000000000,740,24661124,Montr?Ñal,24661124,1027,24661124,1244,4092.10000000000,0.10450160800,0.23713826400,0.37781350500,0.28054662400,0.10833333300,0.16250000000,0.71250000000,58304,48320,0.24600000000,0.43041237100,0.48872180500,0.21052631600,0.21804511300,0.07518797000
430,197,6735,9146,6742,6742,St-Patrick / Briand,45.46339729000,-73.59643579000,46.42639594000,236,0,438,872,194,0.00000000000,0.00000000000,202,0.00000000000,St-Patrick / Briand,45.46339700000,-73.59643600000,2022,8064,8064.00000000000,202.00000000000,698,45.46339700000,-73.59643600000,2022,297259,5035950,236,297259.00000000000,5035950.00000000000,297259.00000000000,5035950.00000000000,26,24661032,Montr?Ñal,24661032,960,24661032,759,7816.70000000000,0.15810276700,0.16469038200,0.39525691700,0.28194993400,0.09210526300,0.32894736800,0.55263157900,49024,43072,0.22500000000,0.31176470600,0.60810810800,0.33783783800,0.04054054100,0.00000000000
431,176,3802,4510,6743,6743,St-Marc / Sherbrooke,45.49451400000,-73.58336800000,25.62500000000,360,0,439,874,202,0.00000000000,0.00000000000,366,0.00000000000,St-Marc / Sherbrooke,45.49451400000,-73.58336800000,2022,6666,6666.00000000000,366.00000000000,838,45.49451400000,-73.58336800000,2022,298284,5039400,360,298284.00000000000,5039400.00000000000,298284.00000000000,5039400.00000000000,802,24661093,Montr?Ñal,24661093,1004,24661093,432,17007.90000000000,0.06944444400,0.49768518500,0.19675925900,0.23611111100,0.39534883700,0.03488372100,0.55813953500,33024,31296,0.47700000000,0.41258741300,0.09756097600,0.48780487800,0.41463414600,0.04878048800
432,197,3277,3889,6744,6744,Hamilton / Jolicoeur,45.45635500000,-73.59755700000,19.74111675000,395,0,440,876,202,0.00000000000,0.00000000000,193,0.00000000000,Hamilton / Jolicoeur,45.45635500000,-73.59755700000,2022,5789,5789.00000000000,193.00000000000,690,45.45635500000,-73.59755700000,2022,297170,5035160,395,297170.00000000000,5035160.00000000000,297170.00000000000,5035160.00000000000,9,24661015,Montr?Ñal,24661015,943,24661015,314,9751.60000000000,0.19108280300,0.17515923600,0.35031847100,0.28343949000,0.11111111100,0.33333333300,0.50793650800,39424,35200,0.28600000000,0.21538461500,0.44000000000,0.48000000000,0.08000000000,0.08000000000
